"From","To","weight"
"Fatt Ck, 2010, SCIENTOMETRICS","Jansen D, 2010, SCIENTOMETRICS",2
"Fatt Ck, 2010, SCIENTOMETRICS","Uddin S, 2012, SCIENTOMETRICS",2
"Fatt Ck, 2010, SCIENTOMETRICS","Groh G, 2011, SCIENTOMETRICS",2
"Fatt Ck, 2010, SCIENTOMETRICS","Abbasi A, 2012, J INFORMETR",2
"Fatt Ck, 2010, SCIENTOMETRICS","Abbasi A, 2011, J INFORMETR",3
"Seiler C, 2012, J INFORMETR","Tol Rsj, 2013, J INFORMETR",2
"Moehrle Mg, 2010, SCIENTOMETRICS","Yoon J, 2012, SCIENTOMETRICS",2
"Li J, 2012, SCIENTOMETRICS","Ohba N, 2012, SCIENTOMETRICS",3
"Li J, 2012, SCIENTOMETRICS","Egghe L, 2011, J AM SOC INF SCI TEC",2
"Li J, 2012, SCIENTOMETRICS","Van Calster B, 2012, J AM SOC INF SCI TEC",2
"Piro Fn, 2013, J AM SOC INF SCI TEC","Benavent-Perez M, 2012, SCIENTOMETRICS",2
"Piro Fn, 2013, J AM SOC INF SCI TEC","Engels Tce, 2012, SCIENTOMETRICS",2
"Piro Fn, 2013, J AM SOC INF SCI TEC","Aksnes Dw, 2012, J INFORMETR",2
"Khan Gf, 2011, J AM SOC INF SCI TEC","Guo Hn, 2011, SCIENTOMETRICS",2
"Khan Gf, 2011, J AM SOC INF SCI TEC","Kwon Ks, 2012, SCIENTOMETRICS",4
"Khan Gf, 2011, J AM SOC INF SCI TEC","Kim M, 2012, SCIENTOMETRICS",2
"Khan Gf, 2011, J AM SOC INF SCI TEC","Shapiro Ma, 2012, SCIENTOMETRICS",2
"Khan Gf, 2011, J AM SOC INF SCI TEC","Choi S, 2012, SCIENTOMETRICS",3
"Khan Gf, 2011, J AM SOC INF SCI TEC","Lei Xp, 2012, SCIENTOMETRICS",2
"Khan Gf, 2011, J AM SOC INF SCI TEC","Liang Lm, 2012, SCIENTOMETRICS",2
"Khan Gf, 2011, J AM SOC INF SCI TEC","Shin Jc, 2012, SCIENTOMETRICS",2
"Khan Gf, 2011, J AM SOC INF SCI TEC","Kim H, 2012, SCIENTOMETRICS",2
"Khan Gf, 2011, J AM SOC INF SCI TEC","Khan Gf, 2012, SCIENTOMETRICS",4
"Danell R, 2011, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",2
"Danell R, 2011, J AM SOC INF SCI TEC","Fu Ld, 2010, SCIENTOMETRICS",3
"Danell R, 2011, J AM SOC INF SCI TEC","Bornmann L, 2012, J INFORMETR",3
"Danell R, 2011, J AM SOC INF SCI TEC","Bornmann L, 2013, J INFORMETR",3
"Danell R, 2011, J AM SOC INF SCI TEC","Wang My, 2011, SCIENTOMETRICS",3
"Danell R, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",3
"Schreiber M, 2012, J INFORMETR","Hirsch Je, 2010, SCIENTOMETRICS",4
"Schreiber M, 2012, J INFORMETR","Liu Xz, 2012, SCIENTOMETRICS",2
"Schreiber M, 2012, J INFORMETR","Bornmann L, 2011, J INFORMETR",4
"Schreiber M, 2012, J INFORMETR","Glanzel W, 2010, J INFORMETR",2
"Spaan Jae, 2010, J INFORMETR","Gonzalez-Pereira B, 2010, J INFORMETR",2
"Spaan Jae, 2010, J INFORMETR","Leydesdorff L, 2010, J INFORMETR",7
"Spaan Jae, 2010, J INFORMETR","Van Raan Afj, 2010, J INFORMETR",11
"Spaan Jae, 2010, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",3
"Spaan Jae, 2010, J INFORMETR","Zitt M, 2010, J INFORMETR",3
"Spaan Jae, 2010, J INFORMETR","Leydesdorff L, 2011, J INFORMETR",4
"Spaan Jae, 2010, J INFORMETR","Prathap G, 2011, SCIENTOMETRICS",4
"Spaan Jae, 2010, J INFORMETR","Bornmann L, 2011, J INFORMETR",6
"Spaan Jae, 2010, J INFORMETR","Vinkler P, 2011, J AM SOC INF SCI TEC",2
"Spaan Jae, 2010, J INFORMETR","Tang L, 2011, SCIENTOMETRICS",2
"Spaan Jae, 2010, J INFORMETR","Bornmann L, 2010, J INFORMETR",10
"Spaan Jae, 2010, J INFORMETR","Leydesdorff L, 2012, SCIENTOMETRICS",2
"Spaan Jae, 2010, J INFORMETR","Waltman L, 2011, J INFORMETR",8
"Spaan Jae, 2010, J INFORMETR","Abramo G, 2012, J INFORMETR",2
"Spaan Jae, 2010, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",4
"Spaan Jae, 2010, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",10
"Spaan Jae, 2010, J INFORMETR","Lariviere V, 2011, J INFORMETR",3
"Spaan Jae, 2010, J INFORMETR","Glanzel W, 2010, J INFORMETR",2
"Choi S, 2012, SCIENTOMETRICS","Cho Se, 2012, SCIENTOMETRICS",2
"Choi S, 2012, SCIENTOMETRICS","Lei Xp, 2012, SCIENTOMETRICS",2
"Choi S, 2012, SCIENTOMETRICS","Shapiro Ma, 2012, SCIENTOMETRICS",4
"Choi S, 2012, SCIENTOMETRICS","Kondo M, 2012, SCIENTOMETRICS",2
"Choi S, 2012, SCIENTOMETRICS","Liang Lm, 2012, SCIENTOMETRICS",2
"Choi S, 2012, SCIENTOMETRICS","Lee M, 2012, SCIENTOMETRICS",2
"Choi S, 2012, SCIENTOMETRICS","Khan Gf, 2012, SCIENTOMETRICS",4
"Choi S, 2012, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",3
"Choi S, 2012, SCIENTOMETRICS","Kim M, 2012, SCIENTOMETRICS",3
"Choi S, 2012, SCIENTOMETRICS","Lee Yg, 2012, SCIENTOMETRICS",2
"Choi S, 2012, SCIENTOMETRICS","Kwon Ks, 2012, SCIENTOMETRICS",6
"Choi S, 2012, SCIENTOMETRICS","Shin Jc, 2012, SCIENTOMETRICS",4
"Choi S, 2012, SCIENTOMETRICS","Kim H, 2012, SCIENTOMETRICS",2
"Sangwal K, 2012, SCIENTOMETRICS","Zitt M, 2012, SCIENTOMETRICS",3
"Sangwal K, 2012, SCIENTOMETRICS","Gonzalez-Alcaide G, 2012, SCIENTOMETRICS",3
"Sangwal K, 2012, SCIENTOMETRICS","Van Leeuwen T, 2012, SCIENTOMETRICS",2
"Sangwal K, 2012, SCIENTOMETRICS","Campanario Jm, 2011, SCIENTOMETRICS",3
"Sangwal K, 2012, SCIENTOMETRICS","Egghe L, 2011, SCIENTOMETRICS",2
"Sangwal K, 2012, SCIENTOMETRICS","Egghe L, 2012, J AM SOC INF SCI TEC",2
"Sangwal K, 2012, SCIENTOMETRICS","Mingers J, 2010, SCIENTOMETRICS",3
"Sangwal K, 2012, SCIENTOMETRICS","Campanario Jm, 2010, J AM SOC INF SCI TEC",2
"Sangwal K, 2012, SCIENTOMETRICS","Liang Lm, 2013, SCIENTOMETRICS",3
"Sangwal K, 2012, SCIENTOMETRICS","Vanclay Jk, 2012, SCIENTOMETRICS",2
"Sangwal K, 2012, SCIENTOMETRICS","Vinkler P, 2012, SCIENTOMETRICS",3
"Sangwal K, 2012, SCIENTOMETRICS","Franceschet M, 2010, J INFORMETR",2
"Sangwal K, 2012, SCIENTOMETRICS","Sangwal K, 2011, J INFORMETR",4
"Sangwal K, 2012, SCIENTOMETRICS","Franceschini F, 2010, J INFORMETR",2
"Sangwal K, 2012, SCIENTOMETRICS","Lancho-Barrantes Bs, 2010, SCIENTOMETRICS",5
"Sangwal K, 2012, SCIENTOMETRICS","Buela-Casal G, 2012, SCIENTOMETRICS",2
"Egghe L, 2013, SCIENTOMETRICS","Bornmann L, 2013, J INFORMETR",2
"Chen Zf, 2010, J INFORMETR","Rafols I, 2010, SCIENTOMETRICS",2
"Chen Zf, 2010, J INFORMETR","Zhao Qj, 2011, SCIENTOMETRICS",2
"Chen Zf, 2010, J INFORMETR","Hu Xj, 2011, J INFORMETR",2
"Chen Zf, 2010, J INFORMETR","Wang Jc, 2010, SCIENTOMETRICS",2
"Jeremic V, 2011, SCIENTOMETRICS","Bornmann L, 2011, J AM SOC INF SCI TEC",2
"Callaert J, 2014, SCIENTOMETRICS","Callaert J, 2012, SCIENTOMETRICS",2
"Ni Cq, 2013, SCIENTOMETRICS","Yan Ej, 2012, J AM SOC INF SCI TEC",2
"Ni Cq, 2013, SCIENTOMETRICS","Van Eck Nj, 2010, SCIENTOMETRICS",2
"Van Raan Afj, 2010, J INFORMETR","Wagner Cs, 2011, J INFORMETR",4
"Van Raan Afj, 2010, J INFORMETR","Albarran P, 2011, SCIENTOMETRICS",2
"Van Raan Afj, 2010, J INFORMETR","Leydesdorff L, 2010, J INFORMETR",12
"Van Raan Afj, 2010, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",7
"Van Raan Afj, 2010, J INFORMETR","Hirsch Je, 2010, SCIENTOMETRICS",2
"Van Raan Afj, 2010, J INFORMETR","Bornmann L, 2011, J AM SOC INF SCI TEC",3
"Van Raan Afj, 2010, J INFORMETR","Sarabia Jm, 2012, J INFORMETR",2
"Van Raan Afj, 2010, J INFORMETR","Glanzel W, 2010, J INFORMETR",2
"Van Raan Afj, 2010, J INFORMETR","Albarran P, 2011, J AM SOC INF SCI TEC",2
"Van Raan Afj, 2010, J INFORMETR","Zhou P, 2011, J INFORMETR",2
"Van Raan Afj, 2010, J INFORMETR","Leydesdorff L, 2012, SCIENTOMETRICS",2
"Van Raan Afj, 2010, J INFORMETR","Rousseau R, 2012, J AM SOC INF SCI TEC",3
"Van Raan Afj, 2010, J INFORMETR","Bornmann L, 2013, J INFORMETR",3
"Van Raan Afj, 2010, J INFORMETR","Zitt M, 2010, J INFORMETR",5
"Van Raan Afj, 2010, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",19
"Van Raan Afj, 2010, J INFORMETR","Li Yr, 2013, J INFORMETR",2
"Van Raan Afj, 2010, J INFORMETR","Bornmann L, 2011, J INFORMETR",11
"Van Raan Afj, 2010, J INFORMETR","Radicchi F, 2012, J INFORMETR",2
"Van Raan Afj, 2010, J INFORMETR","Leydesdorff L, 2011, J INFORMETR",11
"Van Raan Afj, 2010, J INFORMETR","Vinkler P, 2011, J AM SOC INF SCI TEC",2
"Van Raan Afj, 2010, J INFORMETR","Strotmann A, 2010, J INFORMETR",2
"Van Raan Afj, 2010, J INFORMETR","Gonzalez-Pereira B, 2010, J INFORMETR",2
"Van Raan Afj, 2010, J INFORMETR","Albarran P, 2011, J INFORMETR",2
"Van Raan Afj, 2010, J INFORMETR","Waltman L, 2010, J AM SOC INF SCI TEC",2
"Van Raan Afj, 2010, J INFORMETR","Waltman L, 2011, J INFORMETR",17
"Van Raan Afj, 2010, J INFORMETR","Abramo G, 2012, J INFORMETR",3
"Van Raan Afj, 2010, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",11
"Van Raan Afj, 2010, J INFORMETR","Leydesdorff L, 2012, J AM SOC INF SCI TEC",2
"Van Raan Afj, 2010, J INFORMETR","Prathap G, 2011, SCIENTOMETRICS",2
"Van Raan Afj, 2010, J INFORMETR","Lariviere V, 2011, J INFORMETR",5
"Van Raan Afj, 2010, J INFORMETR","Bornmann L, 2010, J INFORMETR",18
"Minguillo D, 2010, J AM SOC INF SCI TEC","Sugimoto Cr, 2011, J AM SOC INF SCI TEC",2
"Wang Ll, 2013, SCIENTOMETRICS","Erdi P, 2013, SCIENTOMETRICS",2
"Zhao Dz, 2010, SCIENTOMETRICS","Bornmann L, 2012, J INFORMETR",2
"Zhao Dz, 2010, SCIENTOMETRICS","Sugimoto Cr, 2011, J AM SOC INF SCI TEC",2
"Zhao Dz, 2010, SCIENTOMETRICS","Franceschet M, 2010, J INFORMETR",2
"Zhao Dz, 2010, SCIENTOMETRICS","Gazni A, 2011, SCIENTOMETRICS",2
"Zhao Dz, 2010, SCIENTOMETRICS","Wang Xw, 2012, SCIENTOMETRICS",2
"Zhao Dz, 2010, SCIENTOMETRICS","Hu Cp, 2011, SCIENTOMETRICS",2
"Zhao Dz, 2010, SCIENTOMETRICS","Sin Scj, 2011, J AM SOC INF SCI TEC",2
"Franceschet M, 2010, SCIENTOMETRICS","Garcia-Perez Ma, 2010, J AM SOC INF SCI TEC",2
"Franceschet M, 2010, SCIENTOMETRICS","Mingers J, 2010, SCIENTOMETRICS",3
"Franceschet M, 2010, SCIENTOMETRICS","Bar-Ilan J, 2010, SCIENTOMETRICS",4
"Franceschet M, 2010, SCIENTOMETRICS","Franceschet M, 2010, J INFORMETR",2
"Uddin S, 2012, SCIENTOMETRICS","Abbasi A, 2011, J INFORMETR",2
"Uddin S, 2012, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",3
"Jang Sl, 2013, SCIENTOMETRICS","Sanz-Casado E, 2013, SCIENTOMETRICS",2
"Jang Sl, 2013, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",2
"Jang Sl, 2013, SCIENTOMETRICS","Dong Bs, 2012, SCIENTOMETRICS",2
"Costas R, 2012, J AM SOC INF SCI TEC","Abramo G, 2013, J INFORMETR",2
"Liu Dr, 2011, J AM SOC INF SCI TEC","Chen Ys, 2011, SCIENTOMETRICS",2
"Garcia Ja, 2012, SCIENTOMETRICS","Aguillo If, 2010, SCIENTOMETRICS",2
"Garcia Ja, 2012, SCIENTOMETRICS","Lillquist E, 2010, SCIENTOMETRICS",2
"Garcia Ja, 2012, SCIENTOMETRICS","Garcia Ja, 2011, SCIENTOMETRICS",3
"Garcia Ja, 2012, SCIENTOMETRICS","Garcia Ja, 2011, J AM SOC INF SCI TEC",2
"Garcia Ja, 2012, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Lee M, 2012, SCIENTOMETRICS","Shapiro Ma, 2012, SCIENTOMETRICS",2
"Lee M, 2012, SCIENTOMETRICS","Seeber M, 2012, J INFORMETR",3
"Lee M, 2012, SCIENTOMETRICS","Kwon Ks, 2012, SCIENTOMETRICS",3
"Lee M, 2012, SCIENTOMETRICS","Thelwall M, 2011, J AM SOC INF SCI TEC",4
"Klavans R, 2010, SCIENTOMETRICS","Liu Xh, 2010, J AM SOC INF SCI TEC",2
"Klavans R, 2010, SCIENTOMETRICS","Van Eck Nj, 2010, SCIENTOMETRICS",2
"Klavans R, 2010, SCIENTOMETRICS","Upham Sp, 2010, SCIENTOMETRICS",2
"Klavans R, 2010, SCIENTOMETRICS","Boyack Kw, 2010, J AM SOC INF SCI TEC",3
"Herranz N, 2012, J INFORMETR","Waltman L, 2011, J INFORMETR",2
"Herranz N, 2012, J INFORMETR","Albarran P, 2011, J INFORMETR",2
"Herranz N, 2012, J INFORMETR","Albarran P, 2011, SCIENTOMETRICS",2
"Herranz N, 2012, J INFORMETR","Albarran P, 2011, J AM SOC INF SCI TEC",3
"Oh S, 2012, J AM SOC INF SCI TEC","Gazan R, 2011, J AM SOC INF SCI TEC",2
"Gorraiz J, 2012, SCIENTOMETRICS","Franceschet M, 2010, J INFORMETR",2
"Sin Scj, 2011, J AM SOC INF SCI TEC","Sugimoto Cr, 2011, J AM SOC INF SCI TEC",2
"Sin Scj, 2011, J AM SOC INF SCI TEC","Hu Cp, 2011, SCIENTOMETRICS",2
"Sin Scj, 2011, J AM SOC INF SCI TEC","Waltman L, 2011, SCIENTOMETRICS",2
"Ravallion M, 2011, SCIENTOMETRICS","Leydesdorff L, 2011, J AM SOC INF SCI TEC",5
"Ravallion M, 2011, SCIENTOMETRICS","Quesada A, 2010, SCIENTOMETRICS",2
"Ravallion M, 2011, SCIENTOMETRICS","Vinkler P, 2011, J AM SOC INF SCI TEC",3
"Ravallion M, 2011, SCIENTOMETRICS","Albarran P, 2011, J INFORMETR",6
"Ravallion M, 2011, SCIENTOMETRICS","Bouyssou D, 2011, J INFORMETR",2
"Ravallion M, 2011, SCIENTOMETRICS","Schreiber M, 2013, J INFORMETR",2
"Ravallion M, 2011, SCIENTOMETRICS","Waltman L, 2011, J INFORMETR",4
"Ravallion M, 2011, SCIENTOMETRICS","Bornmann L, 2013, J INFORMETR",2
"Ravallion M, 2011, SCIENTOMETRICS","Albarran P, 2011, J AM SOC INF SCI TEC",2
"Ravallion M, 2011, SCIENTOMETRICS","Wu Q, 2010, J AM SOC INF SCI TEC",3
"Sanz-Casado E, 2013, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",2
"Sanz-Casado E, 2013, SCIENTOMETRICS","Dong Bs, 2012, SCIENTOMETRICS",2
"Padial Aa, 2010, SCIENTOMETRICS","Parker Jn, 2010, SCIENTOMETRICS",2
"Franceschet M, 2011, J INFORMETR","Vieira Es, 2011, SCIENTOMETRICS",2
"Franceschet M, 2011, J INFORMETR","Abramo G, 2011, SCIENTOMETRICS",4
"Franceschet M, 2011, J INFORMETR","Waltman L, 2011, SCIENTOMETRICS",2
"Galam S, 2011, SCIENTOMETRICS","Liu Xz, 2012, SCIENTOMETRICS",2
"Galam S, 2011, SCIENTOMETRICS","Costas R, 2011, SCIENTOMETRICS",2
"Galam S, 2011, SCIENTOMETRICS","Abbas Am, 2011, SCIENTOMETRICS",2
"Galam S, 2011, SCIENTOMETRICS","Hagen Nt, 2010, SCIENTOMETRICS",3
"Galam S, 2011, SCIENTOMETRICS","Hirsch Je, 2010, SCIENTOMETRICS",2
"De Visscher A, 2011, J AM SOC INF SCI TEC","Prathap G, 2011, SCIENTOMETRICS",9
"De Visscher A, 2011, J AM SOC INF SCI TEC","Prathap G, 2014, J ASSOC INF SCI TECH",3
"De Visscher A, 2011, J AM SOC INF SCI TEC","Prathap G, 2010, SCIENTOMETRICS",8
"De Visscher A, 2011, J AM SOC INF SCI TEC","Egghe L, 2012, J AM SOC INF SCI TEC",5
"Hagen Nt, 2013, J INFORMETR","Liu Xz, 2012, SCIENTOMETRICS",2
"Hagen Nt, 2013, J INFORMETR","Waltman L, 2012, J INFORMETR",3
"Hagen Nt, 2013, J INFORMETR","Hagen Nt, 2010, SCIENTOMETRICS",3
"Didegah F, 2013, J AM SOC INF SCI TEC","Bornmann L, 2012, J INFORMETR",2
"Didegah F, 2013, J AM SOC INF SCI TEC","Bornmann L, 2013, J INFORMETR",6
"Zahedi Z, 2014, SCIENTOMETRICS","Mohammadi E, 2014, J ASSOC INF SCI TECH",2
"Zahedi Z, 2014, SCIENTOMETRICS","Bornmann L, 2013, J INFORMETR",3
"Zahedi Z, 2014, SCIENTOMETRICS","Mohammadi E, 2013, SCIENTOMETRICS",2
"Zahedi Z, 2014, SCIENTOMETRICS","Shema H, 2014, J ASSOC INF SCI TECH",2
"Marx W, 2010, SCIENTOMETRICS","Marx W, 2010, J AM SOC INF SCI TEC",2
"Liu Hi, 2012, SCIENTOMETRICS","Tang L, 2011, SCIENTOMETRICS",2
"Liu Hi, 2012, SCIENTOMETRICS","Wang Xw, 2012, SCIENTOMETRICS",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Schreiber M, 2012, J AM SOC INF SCI TEC",10
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2012, J INFORMETR",9
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Van Eck Nj, 2010, J AM SOC INF SCI TEC",3
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2012, J INFORMETR",5
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Schreiber M, 2014, J INFORMETR",3
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",11
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Waltman L, 2010, J INFORMETR",4
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J INFORMETR",5
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Rafols I, 2010, SCIENTOMETRICS",7
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Waltman L, 2013, J AM SOC INF SCI TEC",7
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Rafols I, 2010, J AM SOC INF SCI TEC",9
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2011, SCIENTOMETRICS",3
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2014, J ASSOC INF SCI TECH",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2011, J INFORMETR",12
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Schreiber M, 2013, SCIENTOMETRICS",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Guerrero-Bote Vp, 2012, J INFORMETR",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2011, J AM SOC INF SCI TEC",7
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2010, J INFORMETR",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Wang J, 2013, SCIENTOMETRICS",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Shelton Rd, 2012, J AM SOC INF SCI TEC",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2010, SCIENTOMETRICS",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Hicks D, 2011, J AM SOC INF SCI TEC",3
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Rousseau R, 2012, J AM SOC INF SCI TEC",14
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2013, SCIENTOMETRICS",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Van Eck Nj, 2010, SCIENTOMETRICS",5
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Bornmann L, 2013, J INFORMETR",10
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",42
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Waltman L, 2013, J INFORMETR",2
"Leydesdorff L, 2012, J AM SOC INF SCI TEC","Schreiber M, 2013, J AM SOC INF SCI TEC",7
"Zhang Y, 2014, SCIENTOMETRICS","Choi S, 2011, SCIENTOMETRICS",2
"Bornmann L, 2011, SCIENTOMETRICS","Egghe L, 2011, SCIENTOMETRICS",2
"Bornmann L, 2011, SCIENTOMETRICS","Haddow G, 2010, SCIENTOMETRICS",2
"Bornmann L, 2011, SCIENTOMETRICS","Rousseau R, 2010, J INFORMETR",2
"Bornmann L, 2011, SCIENTOMETRICS","Vanclay Jk, 2011, J INFORMETR",2
"Bornmann L, 2011, SCIENTOMETRICS","Franceschini F, 2010, J INFORMETR",5
"Bornmann L, 2011, SCIENTOMETRICS","Abramo G, 2011, SCIENTOMETRICS",2
"Bornmann L, 2011, SCIENTOMETRICS","Bornmann L, 2011, J INFORMETR",3
"Bornmann L, 2011, SCIENTOMETRICS","Serenko A, 2011, J INFORMETR",4
"Bornmann L, 2011, SCIENTOMETRICS","Waltman L, 2011, J INFORMETR",2
"Bornmann L, 2011, SCIENTOMETRICS","Slyder Jb, 2011, SCIENTOMETRICS",2
"Bornmann L, 2011, SCIENTOMETRICS","Franceschini F, 2011, SCIENTOMETRICS",3
"Bornmann L, 2011, SCIENTOMETRICS","Leydesdorff L, 2011, J AM SOC INF SCI TEC",7
"Bornmann L, 2011, SCIENTOMETRICS","Vanclay Jk, 2012, J INFORMETR",2
"Wang My, 2011, SCIENTOMETRICS","Bornmann L, 2012, J INFORMETR",2
"Wang My, 2011, SCIENTOMETRICS","Fu Ld, 2010, SCIENTOMETRICS",3
"Pendlebury Da, 2012, SCIENTOMETRICS","Prathap G, 2014, J ASSOC INF SCI TECH",5
"Pendlebury Da, 2012, SCIENTOMETRICS","Prathap G, 2010, SCIENTOMETRICS",3
"Pendlebury Da, 2012, SCIENTOMETRICS","Balaban At, 2012, SCIENTOMETRICS",2
"Pendlebury Da, 2012, SCIENTOMETRICS","Bensman Sj, 2012, SCIENTOMETRICS",2
"Pendlebury Da, 2012, SCIENTOMETRICS","Vanclay Jk, 2012, SCIENTOMETRICS",4
"Pendlebury Da, 2012, SCIENTOMETRICS","Pudovkin Ai, 2012, SCIENTOMETRICS",2
"Pendlebury Da, 2012, SCIENTOMETRICS","Prathap G, 2011, SCIENTOMETRICS",9
"Michels C, 2012, SCIENTOMETRICS","Radicchi F, 2012, J INFORMETR",2
"Michels C, 2012, SCIENTOMETRICS","Larsen Po, 2010, SCIENTOMETRICS",2
"Michels C, 2012, SCIENTOMETRICS","Leydesdorff L, 2011, J AM SOC INF SCI TEC",2
"Garcia Ja, 2011, J AM SOC INF SCI TEC","Gonzalez-Pereira B, 2010, J INFORMETR",3
"Garcia Ja, 2011, J AM SOC INF SCI TEC","Garcia Ja, 2011, SCIENTOMETRICS",4
"Garcia Ja, 2011, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",3
"Meyer M, 2010, SCIENTOMETRICS","Chen Ys, 2012, SCIENTOMETRICS",3
"Meyer M, 2010, SCIENTOMETRICS","Messinis G, 2011, SCIENTOMETRICS",2
"Meyer M, 2010, SCIENTOMETRICS","Jang Sl, 2011, SCIENTOMETRICS",2
"Meyer M, 2010, SCIENTOMETRICS","Guan Jc, 2010, SCIENTOMETRICS",2
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2012, J INFORMETR",2
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2010, J AM SOC INF SCI TEC",8
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Waltman L, 2010, J INFORMETR",9
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J INFORMETR",3
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Rafols I, 2010, SCIENTOMETRICS",4
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Bornmann L, 2011, J AM SOC INF SCI TEC",2
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Van Eck Nj, 2010, SCIENTOMETRICS",8
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Leydesdorff L, 2011, J AM SOC INF SCI TEC",7
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Rafols I, 2010, J AM SOC INF SCI TEC",4
"Van Eck Nj, 2010, J AM SOC INF SCI TEC","Boyack Kw, 2010, J AM SOC INF SCI TEC",2
"Franceschini F, 2011, J INFORMETR","Prathap G, 2010, SCIENTOMETRICS",2
"Franceschini F, 2011, J INFORMETR","Norris M, 2010, J INFORMETR",2
"Franceschini F, 2011, J INFORMETR","Bar-Ilan J, 2010, SCIENTOMETRICS",2
"Franceschini F, 2011, J INFORMETR","Franceschini F, 2010, J INFORMETR",2
"Franceschini F, 2011, J INFORMETR","Abramo G, 2011, SCIENTOMETRICS",2
"Franceschini F, 2011, J INFORMETR","D'Angelo Ca, 2011, J AM SOC INF SCI TEC",2
"Egghe L, 2012, J INFORMETR","Waltman L, 2011, J INFORMETR",2
"Egghe L, 2012, J INFORMETR","Leydesdorff L, 2011, J AM SOC INF SCI TEC",5
"Egghe L, 2012, J INFORMETR","Leydesdorff L, 2010, J AM SOC INF SCI TEC",2
"Egghe L, 2010, J AM SOC INF SCI TEC","Boyack Kw, 2010, J AM SOC INF SCI TEC",2
"Egghe L, 2010, J AM SOC INF SCI TEC","Cribbin T, 2011, J AM SOC INF SCI TEC",2
"Schubert T, 2010, SCIENTOMETRICS","Franceschet M, 2010, J INFORMETR",2
"Rousseau R, 2010, J INFORMETR","Wu Q, 2010, J AM SOC INF SCI TEC",2
"Rousseau R, 2010, J INFORMETR","Vinkler P, 2011, J AM SOC INF SCI TEC",2
"Rousseau R, 2010, J INFORMETR","Alonso S, 2010, SCIENTOMETRICS",2
